image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
13-3-017-01_幸之江橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-017-01_幸之江橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ及び横桁の遊離石灰に進展が見られるため、経過考えを示す。",158,・主桁の一部に軽微なひびわれ、うきが見られ、部分的に遊離石灰が見られる。また部分的に欠損が見られ、桁端部に土砂化が見られる。・横桁の一部に幅の広いひびわれが見られ、欠損、軽微な遊離石灰が見られる。・床版の一部に遊離石灰が見られ、部分的に鉄筋露出が見られる。,128,0.6946043
01-2-007-01_丸山橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\01-2-007-01_丸山橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,・主桁に鉄筋のかぶり不足による鉄筋露出が見られる。,25,0.59598476
08-1-003-06_川上橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-06_川上橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。",171,主桁のひび割れ、浮き、鉄筋露出は乾燥収縮による経年劣化と中性化、車両通行時の衝撃が起因していると推測される。漏水は主桁継目の目地材の経年劣化と車両通行時の衝撃が起因していると推測される。滞水は主桁側面からの雨水が原因と推測される。,115,0.71179914
15-2-019-01_円座橋_PIC020,data\image_text_inspect_n10789\rank_c_images_n10789\15-2-019-01_円座橋_PIC020.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。前回点検：Ⅱ今回点検：Ⅰ(A2,B1)",190,橋台にひびわれ(最大W=0.3mm)・剥離・遊離石灰・土砂堆積が見られる。ひびわれは、施工初期の乾燥収縮や温度及び沈下が原因と考えられる。前回点検の損傷に進展が見られないが、土砂堆積は、維持工事等で撤去が必要である。,108,0.7540049
19-1-215-02_昭和橋(側道橋)_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\19-1-215-02_昭和橋(側道橋)_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,伸縮装置部に20mm未満の段差が見られる。防護柵に腐食、ボルトの脱落が見られる。,40,0.60505104
01-3-036-01_八王子橋_PIC056,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-036-01_八王子橋_PIC056.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は局部的であるため、次回点検時に状況の確認を行う。道路橋の機能に支障は生じておらず、伸縮装置からの漏水も軽微なため、経過観察とする。",215,主桁にひびわれ（最大W=0.5mm)・うき・欠損・横締め定着部の鋼材露出・後埋めモルタルの剥離・鋼材露出、横桁にひびわれ（最大W=0.5mm)・うき・鉄筋露出・木片の残置・遊離石灰、間詰めに遊離石灰が見られる。ひびわれに錆汁は見られず、その他の損傷と共に経過観察を行い、状況により補修を行う。,146,0.6684026
18-3-035-01_森長西経納線1号橋_PIC035,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-035-01_森長西経納線1号橋_PIC035.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等の補修が必要であったが、今回は局部的であるため、経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",244,橋台にひびわれ等が見られるが前回点検からの進行はない。ひびわれは、上部構造が何らかの影響により橋軸方向に移動し、橋台に衝突した際に生じたものと推定される。前回点検からの劣化進行は見られないが、「状況に応じて監視や対策を行うことが望ましい」状態である。,125,0.8071835
07-2-001-01_錦橋_PIC071,data\image_text_inspect_n10789\rank_c_images_n10789\07-2-001-01_錦橋_PIC071.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。また、伸縮装置部（後打ち部）からの伝い水等も原因の一つと推定される。前回点検時の被り不足及び未盛り目的であるため、今回の調査・考察が必要である。",212,支承ゴムに変形、ボルト・ナットに著しい腐食による欠損が見られる。経過観察を行い、状況により補修を行う。,51,0.6168302
07-1-003-02__PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,・主桁に鉄筋の腐食膨張によるものと推測されるひびわれ、うき、施工不良による豆板、橋面からの浸透水によるものと推測される遊離石灰が見られる。広範囲に橋面からの浸透水によるものと推測されかつ、補修不良によるものと推測される補修部のひびわれ、うき、錆汁を伴う遊離石灰が見られる。・横桁に鉄筋の破断を伴う鉄筋露出が見られる。・床版に鉄筋の腐食膨張によるものと推測されるうきおよび鉄筋のかぶり不足による軽微な鉄筋露出が見られる。また、橋面からの浸透水によるものと推測される表面劣化が見られる。,241,0.7384193
16-1-010-04_新川橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\16-1-010-04_新川橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,橋脚にひび割れ、うき、剥離、欠損、断面減少を伴う鉄筋露出が発生している。鉄筋露出は断面修復等の対策が必要である。,56,0.81244445
15-3-182-01_下郷第4函渠1_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\15-3-182-01_下郷第4函渠1_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意する必要がある。",151,側壁にひびわれ、橋台・橋脚に目地材の劣化・目地部・打継目から漏水がみられる。ひびわれは施工初期の乾燥収縮や温度が原因と考えられる。前回点検から顕著な進展はみられない。損傷は局所的で構造機能を著しく低下させる状態ではないため経過観察とし、状況に応じて補修を行うことが望ましい。,137,0.7631776
19-2-246-01_荒瀬川橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\19-2-246-01_荒瀬川橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。また、伸縮装置部（後打ち部）からの伝い水等も原因の一つと推定される。前回点検時の被り不足及び未盛り目的配合の中性化・塩害が影響していると推定される。今後より経過観察を行い、状況により補修を行う。",237,主桁にひびわれ、鉄筋露出等見られた。間詰めから遊離石灰、錆汁を伴う漏水が見られた。予防保全の観点から対策を講じることが望ましい。,64,0.62418044
17-3-026-01_上小川橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\17-3-026-01_上小川橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。前回点検：Ⅱ今回点検：Ⅰ(A2,B1)",190,主桁にひびわれ(最大W=0.3mm)、欠損が見られる。ひびわれは、施工初期の乾燥収縮や温度が原因と考えられる。ひびわれに、前回点検からの進展は見られない。経過観察を行い、状況により補修を行う。,96,0.6985563
07-1-003-02__PIC170,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC170.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ、うきが見られる。また、鉄筋露出もみられる。コンクリート表面が劣化しており、錆汁を伴っている箇所もある。必要に応じて断面修復等の補修が望ましい。前回点検：Ⅱ今回点検：Ⅰ",133,・橋台にひびわれ（コールドジョイント）、鉄筋の腐食膨張によるものと推測されるうき、施工不良による剥離が見られる。また、伸縮装置部からの漏水による漏水跡が見られる。,81,0.74074435
10000_龍橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\10000_龍橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。広範囲に橋面からの浸透水及び伝い水と思われる漏水跡が見られる。上部工の継目からの伝い水と考えられる。前回点検時からうきや防食機能低下を伴った著しい変化が生じており、配力筒周辺の損傷も補修により補修する事が望ましい。今回点検時に新たにうき、鉄筋露出、遊離石灰がみられる。前回点検：Ⅱ、N今回点検：Ⅰ、N（うき）・Ⅱ、N（遊離石灰）・S1橋",318,主桁に鉄筋露出、うき、漏水がみられる。緊急性はなく、予防保全の観点から健全度評価「Ⅱ」とする。,47,0.5682544
03-2-005-01_神田橋_PIC079,data\image_text_inspect_n10789\rank_c_images_n10789\03-2-005-01_神田橋_PIC079.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。車両通行時に速度を落とす必要がある。",163,アスファルト舗装に格子状のひびわれ(W=5mm未満)、伸縮装置に目地板の脱落、地覆に鉄筋露出、防護柵に表面的な腐食・変形、排水パイプに腐食による板厚減少が見られる。これらの損傷は、経過観察を行い、状況により補修を行う。,109,0.727143
01-3-071-01_北河内６号線１号橋_PIC028,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-071-01_北河内６号線１号橋_PIC028.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。予防保全の観点から、「状況に応じて対策を行う」事が望ましい。",180,舗装に欠損、段差(h=15mm)、伸縮装置の目地板が変形、土砂詰り、地覆に鉄筋露出、防護柵のビームに腐食・変形、ボルトに腐食、排水パイプに板厚減少が見られる、舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,128,0.69171214
15-1-001-01_多良郷橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\15-1-001-01_多良郷橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁のひび割れから遊離石灰がみられる。耐久性の観点から補修対策を行うのが望ましい。,41,0.54529494
9324_白井田橋_PIC022,data\image_text_inspect_n10789\rank_c_images_n10789\9324_白井田橋_PIC022.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。前回点検：Ⅱ今回点検：Ⅰ(A2,B1)",190,主桁と床版に広範囲のうきや鉄筋露出が認められる。露出した鉄筋が減肉している箇所も認められる。構造に支障が生じる可能性があるため早期措置が望ましい。,73,0.696463
10-3-020-01_河端橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\10-3-020-01_河端橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。",166,舗装に段差(最大h=45mm)、伸縮装置の目地板に変形（隆起）が見られる。舗装の段差は、維持工事等で補修が必要である。,59,0.6386255
06-3-011-01_黒主橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-011-01_黒主橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、経過観察を行い、次回点検時に状況の確認を行う。また、構造機能が totalitéである必要があるため、予防保全の観点から「状況に応じて対策を行う」事が望ましい。",221,舗装にひびわれ(W=5mm)、欠損、段差(h=30mm)、地覆にひびわれ(W=0.5mm)、うき、剥離、鉄筋露出、破損、防護柵のビームの取付金具及びボルトに腐食が見られる。舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,135,0.6929283
06-3-016-04_滝河内2号橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-016-04_滝河内2号橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出が見られる。また、間詰めから遊離石灰(錆汁なし）が見られる。予防保全の観点から対策を実施することが望ましい。前回点検：Ⅱ今回点検：Ⅱ",115,主桁にひびわれ(W=0.1mm)・断面減少を伴う鉄筋露出・うきが見られる。ひびわれは、施工初期の乾燥収縮や温度、鉄筋露出・うきは、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。経過観察を行い、状況により補修を行う。,124,0.69936967
08-1-003-02_石津橋_PIC087,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-02_石津橋_PIC087.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",191,伸縮装置からと思われる漏水跡、橋台に遊離石灰、添加物に腐食が見られる。損傷は状況に応じて補修を行う事が望ましい。,56,0.73039216
13-3-022-01_南今津橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-022-01_南今津橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,・舗装に軽微な舗装ひびわれが見られるものの概ね健全である。・伸縮装置に軽微な劣化が見られるものの概ね健全である。・地覆に軽微な鉄筋露出が複数見られるものの概ね健全である。,85,0.61837196
05-3-012-01_俊竜寺橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-012-01_俊竜寺橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査や断面修復等の補修が必要である。",171,舗装に小さいポットホールがある。　　　　　　　　　　　　　　必要に応じて補修する必要がある。　　　　　　　　　　　　　地覆及び高欄の?離、鉄筋露出が部分的に発生している。　　　　　　　　　　　　　　断面修復等の対策が必要である。　　　　　　　　　　　　　　伸縮装置の目地材がぬけ落ちている。　　　　　　　　　　　　伸縮装置の取替えにより止水機能の向上を図る必要がある。,184,0.6355817
07-3-012-01_黒川橋_PIC072,data\image_text_inspect_n10789\rank_c_images_n10789\07-3-012-01_黒川橋_PIC072.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,・舗装にひびわれ、段差が見られる。・伸縮装置部（後打ち部）にひびわれおよびうきが見られる。・地覆にひびわれ、うき、錆汁を伴う遊離石灰が見られる。・防護柵に腐食、ボルトのゆるみが見られる。・排水桝に土砂詰まりが見られる。,109,0.70389414
06-3-016-01_木船橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-016-01_木船橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ長さが進展していると思われる。必要に応じて詳細調査及び補修が必要である。　　　　　　　　　　　　　　道路橋健康保全支援事業の中で、「地覆下部の打ち継ぎ」や「水分考慮の伸縮装置」が開発され、今後実施すべき重要性の高い活動も多数存在します。現在、国内外で新たな技術研究や工事が進められていることが理由に挙げられるです。",287,舗装にひびわれ(最大W=5mm)、欠損、段差(h=40mm)が見られる。舗装の段差・欠損は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,88,0.71845615
08-1-003-02_石津橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-02_石津橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に表面的な変形が見られる。ひびわれは、ASRや被り不足が原因と考えられる。前回点検から進展は見られないため、次回点検時に状況の確認を行う。径間に Bridge Deckオーバーランチ付近ですが、舗装よけに水の伸縮装置部分があり、A2側(陥没）、B1側(ひびわれ注入箇所)でそれぞれ補修が必要である。道路橋の機能に支障は生じていないが、前回点検：Ⅱ今回点検：Ⅱ。",251,橋脚にひびわれ、伸縮装置からと思われる漏水跡、橋台に堆積物が見られる。損傷は状況に応じて補修を行う事が望ましい。,56,0.78456
01-3-045-01_城山橋_PIC029,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-045-01_城山橋_PIC029.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意する必要がある。",151,舗装にひびわれ・段差（最大h=30mm)、伸縮装置にゴムの変形、地覆にひびわれ（最大W=0.3mm)、防護柵に表面的な腐食・変形が見られる。舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,119,0.7064176
01-2-004-03_養着橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\01-2-004-03_養着橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は局部的であるため、次回点検時に状況の確認を行う。道路橋の機能に支障は生じておらず、伸縮装置からの漏水も軽微なため、経過観察とする。",215,・主桁に乾燥収縮および鉄筋の腐食膨張によるものと推測されるひびわれ、鉄筋の腐食膨張によるものと推測されるうき、鉄筋のかぶり不足による鉄筋露出が見られる。,76,0.72651327
01-1-002-01_皇徳寺橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\01-1-002-01_皇徳寺橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,床版に断面減少を伴う鉄筋露出・うきが見られる。損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から、被りコンクリートの剥落に進展が見られる。,81,0.76626086
01-3-045-01_城山橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-045-01_城山橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。局所的であるため経過観察とする。必要に応じて断面修復等の補修が必要である。また、伸縮装置部（後打ち部）からの伝い水等も原因の一つと推定される。防食機能不足による雨水の被り及び内在堆積物が原因の一つと推定される。前回点検時に確認されなかったうきは、防食機能不足による雨水の被り及び内在堆積物が原因と推定される。",257,主桁に著しい腐食による層状剥離・板厚減少、横桁に板厚減少、主桁・横桁のボルトに表面的な腐食が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。,85,0.7373612
05-1-010-01_えびす橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\05-1-010-01_えびす橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は補修手続きが必要である。",162,主桁に著しい腐食による層状剥離・板厚減少、デッキプレートに著しい腐食による膨張・板厚減少・断面欠損、横桁に表面的な腐食が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。,99,0.7175671
01-3-032-01_小高野橋_PIC092,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-032-01_小高野橋_PIC092.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等の補修が必要であったが、今回は局部的であるため、経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じていないが、前回点検からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",244,舗装にひびわれ(W=5mm未満）、伸縮装置にゴムの破損・後打ちコンクリートのひびわれ（最大W=5.0mm)・うき、地覆に鉄筋露出・うき・ひびわれ（W=0.3mm)、防護柵に表面的な腐食、排水桝の目皿に塗装の劣化、排水パイプ取付金具に著しい腐食が見られる。これらの損傷は、経過観察を行い、状況により補修を行う。,154,0.6345221
19-3-135-01_中村橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\19-3-135-01_中村橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁に鉄筋露出、うきが見られる。前回点検で確認された損傷箇所からの進行は見られないが、新たに鉄筋露出やうきが発生している。鉄筋の被り不足及び中性化が原因と考えられる。前回点検時に当て板等で補修が行われているが、今回は断面修復等の対策が必要である。",165,主桁に鉄筋露出が見られた。損傷は範囲が小さいことから経過観察が望ましい。,36,0.60456
05-3-052-01_鰐石橋_PIC050,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-052-01_鰐石橋_PIC050.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁のひびわれ及び横桁の遊離石灰に進展が見られるため、経過考えを示す。本次点検：RCTV、IRT･A1架設工事にて、車両交通機能の向上を目的とした「継手付近道路橋梁の取得面部への打ち支え装置」の作業により、様々な問題が生じており、必要に応じて補修が必要である。前回点検後に進行した損傷は、局所的であるため、経過観察を行い、状況により補修を行う。前回点検：Ⅰ今回点検：Ⅰ前回点検：Ⅰ今回点検：Ⅰ前",320,主桁にひびわれ(最大W=1.0mm)・うき、横桁にうき・遊離石灰、補修シートに破損・うき、床版にひびわれ(W=0.1mm)・遊離石灰が見られる。ひびわれに錆汁は見られず、その他の損傷は局所的なため、経過観察を行い、状況により補修を行う。,118,0.7115979
01-3-004-01_黒石橋_PIC040,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-004-01_黒石橋_PIC040.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき・鉄筋露出、横桁に遊離石灰が見られる。これらの損傷は、局所的なため、経過観察を行い、状況により補修を行う。前回点検時から主桁の鉄筋露出に進展が見られるため、注意が必要である。",150,アスファルト舗装に欠損、コンクリート舗装に骨材露出、伸縮装置に目地板の脱落、地覆に欠損・遊離石灰・鉄筋露出・ひびわれ、防護柵に変形・板厚減少、排水パイプに土砂詰り、取付金具に表面的な腐食が見られる。排水パイプの土砂詰りは、維持工事等で撤去が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,153,0.64399076
