image_id,image_path,prediction,prediction_length,ground_truth,ground_truth_length,cosine_similarity
06-3-021-02_上京面橋_PIC016,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-021-02_上京面橋_PIC016.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれはコンクリートの余分流出やASRが原因と考えられる。2. 構造物周りでの土砂詰まり等による伝え水や内部被り不足が原因と考えられる。3. 漏水跡及び錆汁は経年劣化による鉄筋露出が原因と考えられる。4. 損傷は局所的なため、経過観察を行い、状況により補修を行う。",324,・橋台に軽微な剥離・うきおよび欠損が見られる。また、漏水跡および土砂堆積も見られる。・橋脚にひびわれ・うき・鉄筋露出および豆板が見られる。また、漏水跡も見られる。,81,0.69755656
15-1-002-02_権現堂橋_PIC052,data\image_text_inspect_n10789\rank_c_images_n10789\15-1-002-02_権現堂橋_PIC052.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,橋脚にひび割れがみられる。漏水跡がみられる。補修対策を行うのが望ましい。,36,0.6803187
17-2-014-03_沖田橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\17-2-014-03_沖田橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検からうきに若干進展が見られる。経過観察を行い、状況により補修を行う。",287,舗装にひびわれ(最大W=6mm)、地覆にひびわれ(W=1.0mm)・欠損・鉄筋露出・コンクリートの表面劣化が見られる。これらの損傷は、経過観察を行い、状況により補修を行う。,86,0.73789656
07-1-004-02_千代丸橋_PIC054,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-004-02_千代丸橋_PIC054.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれはコンクリートの余分流水によるものと推定される。2. 構造物の位置や状況に応じて監視や対策を行うことが望ましい。",251,・舗装にひびわれ、舗装および伸縮装置部に段差が見られる。・伸縮装置部に劣化および目地材の劣化が見られる。・地覆にうきおよび軽微な鉄筋露出が見られる。・防護柵に防食機能の劣化が見られる。,92,0.7099533
13-3-017-01_幸之江橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-017-01_幸之江橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じてないが、前回点検時からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",247,・主桁の一部に軽微なひびわれ、うきが見られ、部分的に遊離石灰が見られる。また部分的に欠損が見られ、桁端部に土砂化が見られる。・横桁の一部に幅の広いひびわれが見られ、欠損、軽微な遊離石灰が見られる。・床版の一部に遊離石灰が見られ、部分的に鉄筋露出が見られる。,128,0.7587174
01-2-007-01_丸山橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\01-2-007-01_丸山橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ NETT, Bridge structure, Deck, Main beam, Supporting structure, Road bridge, Crack, Hole, Degradation, Metal, Concrete, Water, Temperature, 25℃",335,・主桁に鉄筋のかぶり不足による鉄筋露出が見られる。,25,0.6276197
08-1-003-06_川上橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-06_川上橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの品質が低下する上、道路橋の機能に支障が生じる可能性があるため、早期に措置が必要である。前回点検：Ⅱ今回点検：Ⅰ(A1,A2)＝Ⅰ／Ⅰ　≧　⅟範囲：A1,A2範囲内のみであっても，「経過観察を行い，状況により補修を行う」事象が発生し得るため，「状況に応じて補修を行う」状態である。",314,主桁のひび割れ、浮き、鉄筋露出は乾燥収縮による経年劣化と中性化、車両通行時の衝撃が起因していると推測される。漏水は主桁継目の目地材の経年劣化と車両通行時の衝撃が起因していると推測される。滞水は主桁側面からの雨水が原因と推測される。,115,0.7475972
15-2-019-01_円座橋_PIC020,data\image_text_inspect_n10789\rank_c_images_n10789\15-2-019-01_円座橋_PIC020.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、構造機能が著しく低下しており、道路橋の機能に支障が生じていたため、「状況に応じて対策を行うことが望ましい」状態であった。今回の点検から、主桁のひびわれ及びうき、横桁の鉄筋露出に進展が見られる。道路橋の機能に支障が生じていないため、次回点検時に状況の確認を行う。",214,橋台にひびわれ(最大W=0.3mm)・剥離・遊離石灰・土砂堆積が見られる。ひびわれは、施工初期の乾燥収縮や温度及び沈下が原因と考えられる。前回点検の損傷に進展が見られないが、土砂堆積は、維持工事等で撤去が必要である。,108,0.7341435
19-1-215-02_昭和橋(側道橋)_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\19-1-215-02_昭和橋(側道橋)_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ(1)",195,伸縮装置部に20mm未満の段差が見られる。防護柵に腐食、ボルトの脱落が見られる。,40,0.6358792
01-3-036-01_八王子橋_PIC056,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-036-01_八王子橋_PIC056.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じた。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化に起因するものと推定される。2次的ひびわれは、ASRによるものかもしれない。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",303,主桁にひびわれ（最大W=0.5mm)・うき・欠損・横締め定着部の鋼材露出・後埋めモルタルの剥離・鋼材露出、横桁にひびわれ（最大W=0.5mm)・うき・鉄筋露出・木片の残置・遊離石灰、間詰めに遊離石灰が見られる。ひびわれに錆汁は見られず、その他の損傷と共に経過観察を行い、状況により補修を行う。,146,0.67985463
18-3-035-01_森長西経納線1号橋_PIC035,data\image_text_inspect_n10789\rank_c_images_n10789\18-3-035-01_森長西経納線1号橋_PIC035.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質やASRが原因と考えられる。2. 前回点検からうきに若干進展が見られる。3. 損傷は局所的なため、経過観察とする。4. 道路橋の機能に支障は生じていない。",292,橋台にひびわれ等が見られるが前回点検からの進行はない。ひびわれは、上部構造が何らかの影響により橋軸方向に移動し、橋台に衝突した際に生じたものと推定される。前回点検からの劣化進行は見られないが、「状況に応じて監視や対策を行うことが望ましい」状態である。,125,0.8183251
07-2-001-01_錦橋_PIC071,data\image_text_inspect_n10789\rank_c_images_n10789\07-2-001-01_錦橋_PIC071.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,支承ゴムに変形、ボルト・ナットに著しい腐食による欠損が見られる。経過観察を行い、状況により補修を行う。,51,0.6716275
07-1-003-02__PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回新たな損傷が生じたと思われる。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、N今回点検：Ⅱ、N1. 主桁のひびわれ及びうきは、コンクリートの低品質、経年劣化に起因するものと推定される。2次的ひびわれは、ASRによるものかもしれない。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",308,・主桁に鉄筋の腐食膨張によるものと推測されるひびわれ、うき、施工不良による豆板、橋面からの浸透水によるものと推測される遊離石灰が見られる。広範囲に橋面からの浸透水によるものと推測されかつ、補修不良によるものと推測される補修部のひびわれ、うき、錆汁を伴う遊離石灰が見られる。・横桁に鉄筋の破断を伴う鉄筋露出が見られる。・床版に鉄筋の腐食膨張によるものと推測されるうきおよび鉄筋のかぶり不足による軽微な鉄筋露出が見られる。また、橋面からの浸透水によるものと推測される表面劣化が見られる。,241,0.74350715
16-1-010-04_新川橋_PIC019,data\image_text_inspect_n10789\rank_c_images_n10789\16-1-010-04_新川橋_PIC019.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に起因するものであるため、その他の損傷と共に経過観察を行い、状況により補修を行う。鉄筋露出は局所的なため、経過観察とする。前回点検時から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。",229,橋脚にひび割れ、うき、剥離、欠損、断面減少を伴う鉄筋露出が発生している。鉄筋露出は断面修復等の対策が必要である。,56,0.73298955
15-3-182-01_下郷第4函渠1_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\15-3-182-01_下郷第4函渠1_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,側壁にひびわれ、橋台・橋脚に目地材の劣化・目地部・打継目から漏水がみられる。ひびわれは施工初期の乾燥収縮や温度が原因と考えられる。前回点検から顕著な進展はみられない。損傷は局所的で構造機能を著しく低下させる状態ではないため経過観察とし、状況に応じて補修を行うことが望ましい。,137,0.78103405
19-2-246-01_荒瀬川橋_PIC005,data\image_text_inspect_n10789\rank_c_images_n10789\19-2-246-01_荒瀬川橋_PIC005.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じてないが、前回点検時からの劣化進行が見られるため、「状況に応じて監視や対策を行うことが望ましい」状態である。",247,主桁にひびわれ、鉄筋露出等見られた。間詰めから遊離石灰、錆汁を伴う漏水が見られた。予防保全の観点から対策を講じることが望ましい。,64,0.73356044
17-3-026-01_上小川橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\17-3-026-01_上小川橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁にひびわれ(最大W=0.3mm)、欠損が見られる。ひびわれは、施工初期の乾燥収縮や温度が原因と考えられる。ひびわれに、前回点検からの進展は見られない。経過観察を行い、状況により補修を行う。,96,0.72591645
07-1-003-02__PIC170,data\image_text_inspect_n10789\rank_c_images_n10789\07-1-003-02__PIC170.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、構造機能が著しく低下しており、道路橋の機能に支障が生じていたため、「状況に応じて対策を行うことが望ましい」状態であった。今回の点検から、主桁のひびわれ及びうき、横桁の鉄筋露出に進展が見られる。道路橋の機能に支障が生じていないため、次回点検時に状況の確認を行う。",214,・橋台にひびわれ（コールドジョイント）、鉄筋の腐食膨張によるものと推測されるうき、施工不良による剥離が見られる。また、伸縮装置部からの漏水による漏水跡が見られる。,81,0.7488936
10000_龍橋_PIC004,data\image_text_inspect_n10789\rank_c_images_n10789\10000_龍橋_PIC004.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれはコンクリートの低品質が原因と考えられる。2. 前回点検からの劣化進行はみられない。3. 道路橋の機能に支障は生じていない。4. 前回点検からのアップグラウジュはない。5. 道路橋の位置づけに影響はない。6. 地覆からの伝い水等による内部鉄筋の膨張はみられない。7. 道路橋の周辺に特定の理",344,主桁に鉄筋露出、うき、漏水がみられる。緊急性はなく、予防保全の観点から健全度評価「Ⅱ」とする。,47,0.5071753
03-2-005-01_神田橋_PIC079,data\image_text_inspect_n10789\rank_c_images_n10789\03-2-005-01_神田橋_PIC079.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,アスファルト舗装に格子状のひびわれ(W=5mm未満)、伸縮装置に目地板の脱落、地覆に鉄筋露出、防護柵に表面的な腐食・変形、排水パイプに腐食による板厚減少が見られる。これらの損傷は、経過観察を行い、状況により補修を行う。,109,0.7004669
01-3-071-01_北河内６号線１号橋_PIC028,data\image_text_inspect_n10789\rank_c_images_n10789\01-3-071-01_北河内６号線１号橋_PIC028.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 橋台にひびわれ（最大W=0.3mm)・伸縮装置からと思われる漏水跡が見られる。ひびわれは、一方向であり、錆汁等は見られないため、経過観察を行い、状況により補修を行う。前回点検時から進展は見られない。道路橋の機能に支障は生じておらず、次回点検時に状況の確認を行う。",173,舗装に欠損、段差(h=15mm)、伸縮装置の目地板が変形、土砂詰り、地覆に鉄筋露出、防護柵のビームに腐食・変形、ボルトに腐食、排水パイプに板厚減少が見られる、舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,128,0.6766486
15-1-001-01_多良郷橋_PIC001,data\image_text_inspect_n10789\rank_c_images_n10789\15-1-001-01_多良郷橋_PIC001.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検からうきに若干進展が見られる。経過観察を行い、状況により補修を行う。",287,主桁のひび割れから遊離石灰がみられる。耐久性の観点から補修対策を行うのが望ましい。,41,0.58199227
9324_白井田橋_PIC022,data\image_text_inspect_n10789\rank_c_images_n10789\9324_白井田橋_PIC022.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。",169,主桁と床版に広範囲のうきや鉄筋露出が認められる。露出した鉄筋が減肉している箇所も認められる。構造に支障が生じる可能性があるため早期措置が望ましい。,73,0.6715658
10-3-020-01_河端橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\10-3-020-01_河端橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれはコンクリートの余分流水によるものと推定される。2. 構造物の位置や状況に応じて監視や対策を行うことが望ましい。",251,舗装に段差(最大h=45mm)、伸縮装置の目地板に変形（隆起）が見られる。舗装の段差は、維持工事等で補修が必要である。,59,0.6526679
06-3-011-01_黒主橋_PIC010,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-011-01_黒主橋_PIC010.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・鉄筋露出、間詰め部から錆汁を伴う遊離石灰が見られる。ひびわれは、ASRや被り不足が原因と考えられる。前回点検でひびわれは確認されておらず、経過観察を行い、状況により補修を行う。道路橋の機能に支障は生じてないため、次回点検時に状況の確認を行う。",182,舗装にひびわれ(W=5mm)、欠損、段差(h=30mm)、地覆にひびわれ(W=0.5mm)、うき、剥離、鉄筋露出、破損、防護柵のビームの取付金具及びボルトに腐食が見られる。舗装の段差は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,135,0.73501456
06-3-016-04_滝河内2号橋_PIC003,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-016-04_滝河内2号橋_PIC003.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・断面減少を伴う鉄筋露出、間詰め部からの遊離石灰が見られる。ひびわれは、ASRや被り不足と共に生じたものであり、鉄筋露出は、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。鉄筋露出は、コンクリートの品質が低下する上、道路橋の機能に支障が生じる可能性があるため、早期に措置が必要である。前回点検：Ⅱ今回点検：Ⅰ(A1, B2)≦ⅡNHDC: 注意度: 「橋面からの浸透水及び地覆からの伝い水が要因」と結論づけた。",281,主桁にひびわれ(W=0.1mm)・断面減少を伴う鉄筋露出・うきが見られる。ひびわれは、施工初期の乾燥収縮や温度、鉄筋露出・うきは、鉄筋の被り不足や中性化が原因と考えられる。前回点検から鉄筋露出に進展が見られる。経過観察を行い、状況により補修を行う。,124,0.78401613
08-1-003-02_石津橋_PIC087,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-02_石津橋_PIC087.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質やASRが原因と考えられる。2. 前回点検からうきに若干進展が見られる。3. 損傷は局所的なため、経過観察とする。4. 道路橋の機能に支障は生じていない。",292,伸縮装置からと思われる漏水跡、橋台に遊離石灰、添加物に腐食が見られる。損傷は状況に応じて補修を行う事が望ましい。,56,0.765184
13-3-022-01_南今津橋_PIC007,data\image_text_inspect_n10789\rank_c_images_n10789\13-3-022-01_南今津橋_PIC007.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃により発生したものと思われる。今回の点検から進展はみられない。道路橋の機能に支障は生じておらず、次回点検まで経過観察する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質やASRが原因と考えられる。2. 前回点検からうきに若干進展が見られる。道路橋の機能に支障は生じていないが、「状況に応じて監視や対策を行うことが望ましい」状態である。",298,・舗装に軽微な舗装ひびわれが見られるものの概ね健全である。・伸縮装置に軽微な劣化が見られるものの概ね健全である。・地覆に軽微な鉄筋露出が複数見られるものの概ね健全である。,85,0.57683194
05-3-012-01_俊竜寺橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\05-3-012-01_俊竜寺橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、次回点検まで監視する必要性はないと考えられる。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれはコンクリートの余分流水やASRが原因と考えられる。2. 構造物周りでの土砂詰まり等による伝え水や湿気が原因と考えられる。3. 漏水跡及び錆汁は経年劣化や被り不足が原因と考えられる。4. 洗掘は維持工事等での入手注意が必要である。5. その他の損傷は局所的であり、道路橋の機能に支",335,舗装に小さいポットホールがある。　　　　　　　　　　　　　　必要に応じて補修する必要がある。　　　　　　　　　　　　　地覆及び高欄の?離、鉄筋露出が部分的に発生している。　　　　　　　　　　　　　　断面修復等の対策が必要である。　　　　　　　　　　　　　　伸縮装置の目地材がぬけ落ちている。　　　　　　　　　　　　伸縮装置の取替えにより止水機能の向上を図る必要がある。,184,0.5888095
07-3-012-01_黒川橋_PIC072,data\image_text_inspect_n10789\rank_c_images_n10789\07-3-012-01_黒川橋_PIC072.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検からうきに若干進展が見られる。経過観察を行い、状況により補修を行う。",287,・舗装にひびわれ、段差が見られる。・伸縮装置部（後打ち部）にひびわれおよびうきが見られる。・地覆にひびわれ、うき、錆汁を伴う遊離石灰が見られる。・防護柵に腐食、ボルトのゆるみが見られる。・排水桝に土砂詰まりが見られる。,109,0.66844213
06-3-016-01_木船橋_PIC002,data\image_text_inspect_n10789\rank_c_images_n10789\06-3-016-01_木船橋_PIC002.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃に起因するものと思われるため、今回の損傷進展はあまりない。前回点検からの劣化進行はやや大きいが、局所的であるため「注意」とする。道路橋の機能に支障は生じておらず、次回点検時に状況の確認を行う。",196,舗装にひびわれ(最大W=5mm)、欠損、段差(h=40mm)が見られる。舗装の段差・欠損は、維持工事等で補修が必要である。その他の損傷は、経過観察を行い、状況により補修を行う。,88,0.7130412
08-1-003-02_石津橋_PIC015,data\image_text_inspect_n10789\rank_c_images_n10789\08-1-003-02_石津橋_PIC015.jpg,"USER:  
この橋梁の損傷状態を詳しく説明してください。 ASSISTANT: 主桁にひびわれ（最大W=0.3mm)・うき、横桁に鉄筋露出が見られる。前回点検では、損傷は経年劣化と車両通行時の衝撃によるものと推定されたが、今回の点検から進展は見られない。道路橋の機能に支障は生じておらず、「状況に応じて監視や対策を行うことが望ましい」状態である。前回点検：Ⅱ、Ⅰ今回点検：Ⅱ、Ⅰ1. 主桁のひびわれ及びうきは、コンクリートの低品質、2. 横桁の鉄筋露出は、被り不足及び中性化が原因と考えられる。前回点検からうきに若干進展が見られる。経過観察を行い、状況により補修を行う。",287,橋脚にひびわれ、伸縮装置からと思われる漏水跡、橋台に堆積物が見られる。損傷は状況に応じて補修を行う事が望ましい。,56,0.818959
